,greenland_sea,barents_kara_seas,laptev_sea,east_siberian_sea,bering_chukchi_seas,beaufort_sea,baffin_bay,hudson_bay,sea_of_okhostk
2020-05-03,0.62,0.686,1.0,1.0,0.742,1.0,0.947,1.0,0.201
2020-05-04,0.607,0.684,1.0,1.0,0.728,1.0,0.951,1.0,0.193
2020-05-05,0.615,0.677,1.0,1.0,0.728,1.0,0.947,1.0,0.201
2020-05-06,0.605,0.669,1.0,1.0,0.728,1.0,0.946,1.0,0.186
2020-05-07,0.617,0.661,1.0,1.0,0.716,1.0,0.949,1.0,0.167
2020-05-08,0.622,0.649,1.0,1.0,0.702,1.0,0.946,1.0,0.174
2020-05-09,0.625,0.653,1.0,1.0,0.677,1.0,0.945,1.0,0.164
2020-05-10,0.606,0.653,1.0,1.0,0.64,1.0,0.944,1.0,0.159
2020-05-11,0.614,0.653,1.0,1.0,0.635,1.0,0.937,1.0,0.162
2020-05-12,0.624,0.655,1.0,1.0,0.637,1.0,0.935,1.0,0.154
2020-05-13,0.642,0.62,1.0,1.0,0.63,1.0,0.936,1.0,0.134
2020-05-14,0.613,0.602,1.0,1.0,0.631,1.0,0.934,1.0,0.14
2020-05-15,0.611,0.578,1.0,1.0,0.626,1.0,0.916,1.0,0.133
2020-05-16,0.608,0.565,1.0,1.0,0.613,1.0,0.9,1.0,0.127
2020-05-17,0.594,0.552,1.0,1.0,0.608,1.0,0.897,1.0,0.119
2020-05-18,0.599,0.54,1.0,1.0,0.592,1.0,0.881,0.996,0.112
2020-05-19,0.595,0.539,1.0,1.0,0.564,1.0,0.891,1.0,0.114
2020-05-20,0.601,0.533,0.991,1.0,0.557,1.0,0.887,1.0,0.107
2020-05-21,0.594,0.518,0.986,1.0,0.547,1.0,0.881,0.987,0.097
2020-05-22,0.597,0.523,0.983,1.0,0.533,1.0,0.878,0.941,0.104
2020-05-23,0.595,0.521,0.978,1.0,0.508,1.0,0.861,0.94,0.093
2020-05-24,0.591,0.519,0.968,1.0,0.515,1.0,0.856,0.976,0.088
2020-05-25,0.57,0.518,0.972,0.997,0.501,1.0,0.836,0.967,0.081
2020-05-26,0.575,0.514,0.973,0.996,0.465,1.0,0.819,0.938,0.074
2020-05-27,0.573,0.512,0.979,0.996,0.456,1.0,0.82,0.93,0.078
2020-05-28,0.568,0.508,0.975,0.993,0.442,1.0,0.816,0.93,0.085
2020-05-29,0.585,0.505,0.97,0.992,0.436,1.0,0.82,0.922,0.074
2020-05-30,0.556,0.505,0.969,0.989,0.422,1.0,0.805,0.918,0.064
2020-05-31,0.568,0.497,0.968,0.986,0.408,1.0,0.805,0.916,0.044
2020-06-01,0.578,0.498,0.963,0.986,0.397,1.0,0.806,0.921,0.057
2020-06-02,0.585,0.481,0.966,0.989,0.375,1.0,0.801,0.93,0.058
2020-06-03,0.589,0.477,0.965,0.989,0.361,1.0,0.8,0.949,0.058
2020-06-04,0.591,0.471,0.964,0.985,0.35,1.0,0.795,0.948,0.059
2020-06-05,0.572,0.476,0.961,0.985,0.349,1.0,0.777,0.937,0.053
2020-06-06,0.568,0.478,0.959,0.981,0.338,1.0,0.764,0.926,0.046
2020-06-07,0.561,0.468,0.948,0.979,0.328,1.0,0.763,0.912,0.048
2020-06-08,0.564,0.441,0.945,0.978,0.326,0.997,0.71,0.905,0.039
2020-06-09,0.549,0.432,0.931,0.979,0.328,0.993,0.702,0.88,0.032
2020-06-10,0.558,0.419,0.93,0.982,0.326,0.993,0.708,0.869,0.044
2020-06-11,0.567,0.428,0.928,0.98,0.319,0.996,0.695,0.847,0.049
2020-06-12,0.576,0.424,0.921,0.977,0.319,0.997,0.684,0.836,0.034
2020-06-13,0.554,0.419,0.91,0.971,0.315,0.991,0.68,0.834,0.031
2020-06-14,0.573,0.411,0.902,0.971,0.308,0.988,0.669,0.819,0.032
2020-06-15,0.554,0.415,0.876,0.963,0.309,0.987,0.658,0.797,0.034
2020-06-16,0.552,0.403,0.886,0.956,0.311,0.977,0.652,0.759,0.038
2020-06-17,0.56,0.396,0.861,0.951,0.312,0.957,0.647,0.75,0.036
2020-06-18,0.568,0.391,0.811,0.941,0.299,0.973,0.649,0.751,0.031
2020-06-19,0.573,0.384,0.763,0.931,0.303,0.982,0.633,0.728,0.045
2020-06-20,0.549,0.378,0.717,0.923,0.3,0.985,0.618,0.72,0.045
2020-06-21,0.551,0.377,0.746,0.917,0.294,0.99,0.614,0.69,0.028
2020-06-22,0.534,0.348,0.774,0.951,0.279,0.984,0.588,0.639,0.037
2020-06-23,0.509,0.341,0.692,0.956,0.294,0.985,0.569,0.641,0.033
2020-06-24,0.524,0.329,0.615,0.95,0.293,0.988,0.555,0.612,0.038
2020-06-25,0.528,0.326,0.657,0.94,0.298,0.984,0.548,0.572,0.048
2020-06-26,0.528,0.319,0.625,0.948,0.297,0.977,0.54,0.559,0.037
2020-06-27,0.52,0.322,0.588,0.947,0.283,0.974,0.532,0.557,0.025
2020-06-28,0.513,0.314,0.611,0.932,0.261,0.982,0.515,0.536,0.029
2020-06-29,0.52,0.304,0.577,0.927,0.26,0.982,0.494,0.511,0.033
2020-06-30,0.532,0.295,0.5,0.929,0.249,0.982,0.451,0.515,0.037
2020-07-01,0.53,0.287,0.466,0.922,0.244,0.98,0.44,0.52,0.027
2020-07-02,0.524,0.284,0.461,0.899,0.224,0.977,0.391,0.531,0.01
2020-07-03,0.505,0.267,0.427,0.903,0.22,0.966,0.373,0.518,0.007
2020-07-04,0.501,0.258,0.4,0.862,0.21,0.969,0.348,0.483,0.018
2020-07-05,0.491,0.258,0.385,0.795,0.191,0.964,0.321,0.472,0.007
2020-07-06,0.475,0.241,0.355,0.775,0.155,0.973,0.3,0.449,0.005
2020-07-07,0.462,0.22,0.331,0.797,0.145,0.968,0.282,0.39,0.001
2020-07-08,0.448,0.209,0.329,0.794,0.135,0.967,0.266,0.41,0.002
2020-07-09,0.449,0.206,0.312,0.781,0.122,0.957,0.255,0.36,0.004
2020-07-10,0.44,0.196,0.306,0.761,0.113,0.96,0.253,0.296,0.001
2020-07-11,0.431,0.182,0.289,0.761,0.111,0.958,0.245,0.312,0.002
2020-07-12,0.436,0.175,0.236,0.749,0.099,0.961,0.239,0.316,0.003
2020-07-13,0.412,0.155,0.19,0.737,0.087,0.95,0.232,0.249,0.002
2020-07-14,0.405,0.158,0.176,0.711,0.087,0.945,0.208,0.154,0.004
2020-07-15,0.408,0.148,0.171,0.709,0.078,0.941,0.186,0.12,0.001
2020-07-16,0.407,0.148,0.149,0.687,0.075,0.938,0.183,0.064,0.002
2020-07-17,0.411,0.15,0.137,0.654,0.075,0.928,0.179,0.074,0.004
2020-07-18,0.388,0.142,0.114,0.647,0.073,0.917,0.154,0.111,0.002
2020-07-19,0.387,0.132,0.096,0.616,0.07,0.919,0.144,0.109,0.002
2020-07-20,0.388,0.128,0.068,0.573,0.068,0.919,0.139,0.09,0.002
2020-07-21,0.383,0.134,0.055,0.491,0.068,0.921,0.135,0.067,0.008
2020-07-22,0.375,0.13,0.052,0.428,0.062,0.921,0.112,0.037,0.002
2020-07-23,0.376,0.124,0.058,0.437,0.05,0.919,0.115,0.024,0.008
2020-07-24,0.372,0.123,0.063,0.459,0.064,0.911,0.119,0.015,0.014
2020-07-25,0.36,0.116,0.063,0.444,0.059,0.911,0.086,0.019,0.013
2020-07-26,0.368,0.114,0.076,0.459,0.043,0.913,0.09,0.015,0.006
2020-07-27,0.353,0.111,0.085,0.464,0.054,0.891,0.087,0.019,0.004
2020-07-28,0.342,0.102,0.091,0.464,0.062,0.893,0.098,0.019,0.002
2020-07-29,0.343,0.097,0.094,0.437,0.055,0.901,0.071,0.03,0.002
2020-07-30,0.337,0.098,0.089,0.441,0.055,0.879,0.067,0.027,0.003
2020-07-31,0.344,0.095,0.091,0.442,0.059,0.871,0.07,0.027,0.004
2020-08-01,0.332,0.096,0.096,0.436,0.054,0.88,0.063,0.021,0.004
2020-08-02,0.314,0.085,0.1,0.423,0.054,0.874,0.071,0.019,0.009
2020-08-03,0.316,0.078,0.093,0.43,0.055,0.87,0.072,0.012,0.016
2020-08-04,0.321,0.08,0.081,0.428,0.051,0.873,0.062,0.018,0.025
2020-08-05,0.321,0.071,0.062,0.425,0.049,0.875,0.064,0.011,0.024
2020-08-06,0.326,0.063,0.06,0.419,0.039,0.864,0.062,0.016,0.025
2020-08-07,0.317,0.073,0.067,0.419,0.048,0.845,0.056,0.014,0.021
2020-08-08,0.284,0.075,0.072,0.408,0.044,0.834,0.059,0.016,0.021
2020-08-09,0.282,0.073,0.062,0.386,0.038,0.829,0.056,0.012,0.009
2020-08-10,0.282,0.072,0.05,0.371,0.028,0.838,0.057,0.017,0.004
2020-08-11,0.278,0.067,0.047,0.346,0.018,0.839,0.07,0.018,0.005
2020-08-12,0.262,0.071,0.054,0.346,0.015,0.828,0.071,0.019,0.01
2020-08-13,0.274,0.061,0.047,0.343,0.016,0.818,0.074,0.015,0.014
2020-08-14,0.224,0.056,0.049,0.328,0.008,0.802,0.065,0.017,0.005
2020-08-15,0.246,0.049,0.044,0.307,0.01,0.761,0.055,0.025,0.005
2020-08-16,0.264,0.038,0.045,0.27,0.002,0.728,0.053,0.013,0.007
2020-08-17,0.26,0.037,0.037,0.274,0.002,0.743,0.064,0.021,0.007
2020-08-18,0.275,0.035,0.04,0.241,0.002,0.72,0.055,0.026,0.013
2020-08-19,0.271,0.034,0.038,0.22,0.002,0.666,0.058,0.02,0.021
2020-08-20,0.265,0.034,0.042,0.215,0.002,0.639,0.068,0.027,0.022
2020-08-21,0.24,0.026,0.037,0.206,0.001,0.64,0.058,0.024,0.026
2020-08-22,0.264,0.031,0.036,0.204,0.002,0.63,0.058,0.023,0.018
2020-08-23,0.267,0.029,0.031,0.205,0.001,0.597,0.061,0.019,0.02
2020-08-24,0.283,0.036,0.02,0.2,0.002,0.581,0.063,0.026,0.012
2020-08-25,0.284,0.033,0.01,0.197,0.002,0.585,0.058,0.019,0.007
2020-08-26,0.28,0.03,0.008,0.203,0.003,0.592,0.057,0.022,0.009
2020-08-27,0.289,0.035,0.007,0.207,0.002,0.583,0.065,0.017,0.013
2020-08-28,0.28,0.033,0.008,0.203,0.002,0.57,0.069,0.024,0.016
2020-08-29,0.265,0.029,0.008,0.204,0.002,0.563,0.061,0.021,0.013
2020-08-30,0.254,0.027,0.007,0.204,0.003,0.527,0.059,0.027,0.023
2020-08-31,0.265,0.022,0.005,0.201,0.002,0.537,0.058,0.021,0.005
2020-09-01,0.267,0.019,0.004,0.201,0.003,0.518,0.045,0.02,0.0
2020-09-02,0.265,0.02,0.004,0.201,0.004,0.512,0.043,0.015,0.0
2020-09-03,0.23,0.021,0.006,0.194,0.004,0.505,0.042,0.013,0.0
2020-09-04,0.216,0.021,0.005,0.184,0.002,0.499,0.043,0.012,0.0
2020-09-05,0.206,0.02,0.004,0.174,0.003,0.517,0.043,0.015,0.0
2020-09-06,0.221,0.017,0.005,0.165,0.002,0.515,0.052,0.012,0.0
2020-09-07,0.234,0.015,0.004,0.148,0.003,0.498,0.05,0.01,0.0
2020-09-08,0.241,0.013,0.004,0.144,0.003,0.485,0.045,0.011,0.0
2020-09-09,0.233,0.018,0.004,0.139,0.003,0.487,0.051,0.011,0.0
2020-09-10,0.23,0.012,0.003,0.136,0.003,0.47,0.045,0.019,0.0
2020-09-11,0.239,0.02,0.004,0.136,0.003,0.473,0.049,0.012,0.0
2020-09-12,0.237,0.019,0.002,0.125,0.003,0.464,0.042,0.012,0.0
2020-09-13,0.235,0.021,0.002,0.128,0.003,0.46,0.045,0.012,0.0
2020-09-14,0.252,0.02,0.001,0.126,0.002,0.473,0.051,0.012,0.0
2020-09-15,0.252,0.02,0.003,0.125,0.003,0.477,0.056,0.01,0.0
2020-09-16,0.271,0.02,0.001,0.128,0.003,0.512,0.049,0.013,0.0
2020-09-17,0.277,0.021,0.0,0.131,0.003,0.557,0.051,0.013,0.0
2020-09-18,0.282,0.021,0.003,0.122,0.003,0.536,0.078,0.012,0.0
2020-09-19,0.293,0.019,0.003,0.114,0.004,0.514,0.048,0.009,0.0
2020-09-20,0.286,0.022,0.002,0.1,0.003,0.521,0.057,0.011,0.0
2020-09-21,0.269,0.019,0.004,0.105,0.002,0.541,0.078,0.012,0.0
2020-09-22,0.27,0.021,0.003,0.127,0.004,0.55,0.086,0.015,0.0
2020-09-23,0.286,0.021,0.003,0.14,0.004,0.575,0.081,0.014,0.0
2020-09-24,0.29,0.023,0.003,0.138,0.002,0.632,0.083,0.01,0.0
2020-09-25,0.322,0.026,0.003,0.121,0.003,0.683,0.082,0.01,0.0
2020-09-26,0.344,0.032,0.004,0.108,0.003,0.67,0.089,0.009,0.0
2020-09-27,0.328,0.037,0.003,0.1,0.004,0.645,0.085,0.014,0.0
2020-09-28,0.342,0.037,0.006,0.096,0.003,0.639,0.092,0.01,0.0
2020-09-29,0.331,0.041,0.0,0.089,0.003,0.648,0.096,0.011,0.0
2020-09-30,0.34,0.035,0.002,0.081,0.003,0.657,0.103,0.012,0.0
2021-03-01,0.527,0.677,1.0,1.0,0.881,1.0,1.0,1.0,0.699
2021-03-02,0.545,0.684,1.0,1.0,0.885,1.0,1.0,1.0,0.722
2021-03-03,0.555,0.697,1.0,1.0,0.898,1.0,1.0,1.0,0.755
2021-03-04,0.565,0.712,1.0,1.0,0.886,1.0,1.0,1.0,0.746
2021-03-05,0.572,0.723,1.0,1.0,0.872,1.0,1.0,1.0,0.746
2021-03-06,0.559,0.725,1.0,1.0,0.866,1.0,1.0,1.0,0.774
2021-03-07,0.55,0.725,1.0,1.0,0.849,1.0,1.0,1.0,0.794
2021-03-08,0.552,0.733,1.0,1.0,0.829,1.0,1.0,1.0,0.804
2021-03-09,0.55,0.733,1.0,1.0,0.826,1.0,1.0,1.0,0.805
2021-03-10,0.558,0.733,1.0,1.0,0.842,1.0,1.0,1.0,0.793
2021-03-11,0.524,0.722,1.0,1.0,0.847,1.0,1.0,1.0,0.8
2021-03-12,0.492,0.717,1.0,1.0,0.839,1.0,1.0,1.0,0.802
2021-03-13,0.496,0.719,1.0,1.0,0.811,1.0,1.0,1.0,0.799
2021-03-14,0.489,0.726,1.0,1.0,0.792,1.0,1.0,1.0,0.792
2021-03-15,0.499,0.744,1.0,1.0,0.795,1.0,1.0,1.0,0.772
2021-03-16,0.507,0.754,1.0,1.0,0.804,1.0,1.0,1.0,0.747
2021-03-17,0.506,0.741,1.0,1.0,0.82,1.0,1.0,1.0,0.745
2021-03-18,0.511,0.742,1.0,1.0,0.849,1.0,1.0,1.0,0.75
2021-03-19,0.545,0.734,1.0,1.0,0.857,1.0,1.0,1.0,0.748
2021-03-20,0.554,0.711,1.0,1.0,0.864,1.0,1.0,1.0,0.767
2021-03-21,0.56,0.704,1.0,1.0,0.869,1.0,1.0,1.0,0.77
2021-03-22,0.556,0.696,1.0,1.0,0.878,1.0,1.0,1.0,0.744
2021-03-23,0.548,0.688,1.0,1.0,0.875,1.0,1.0,1.0,0.711
2021-03-24,0.551,0.682,1.0,1.0,0.843,1.0,1.0,1.0,0.712
2021-03-25,0.552,0.678,1.0,1.0,0.834,1.0,1.0,1.0,0.718
2021-03-26,0.537,0.692,1.0,1.0,0.832,1.0,1.0,1.0,0.735
2021-03-27,0.518,0.692,1.0,1.0,0.836,1.0,1.0,1.0,0.746
2021-03-28,0.487,0.682,1.0,1.0,0.836,1.0,1.0,1.0,0.732
2021-03-29,0.474,0.668,1.0,1.0,0.821,1.0,1.0,1.0,0.708
2021-03-30,0.468,0.661,1.0,1.0,0.826,1.0,1.0,1.0,0.676
2021-03-31,0.494,0.664,1.0,1.0,0.846,1.0,1.0,1.0,0.675
2021-04-01,0.507,0.678,1.0,1.0,0.852,1.0,1.0,1.0,0.672
2021-04-02,0.519,0.683,1.0,1.0,0.822,1.0,1.0,1.0,0.685
2021-04-03,0.537,0.694,1.0,1.0,0.809,1.0,1.0,1.0,0.648
2021-04-04,0.552,0.684,1.0,1.0,0.812,1.0,1.0,1.0,0.631
2021-04-05,0.506,0.682,1.0,1.0,0.822,1.0,1.0,1.0,0.655
2021-04-06,0.497,0.69,1.0,1.0,0.814,1.0,1.0,1.0,0.641
2021-04-07,0.507,0.682,1.0,1.0,0.83,1.0,1.0,1.0,0.613
2021-04-08,0.515,0.633,1.0,1.0,0.852,1.0,0.999,1.0,0.596
2021-04-09,0.505,0.62,1.0,1.0,0.853,1.0,0.999,1.0,0.6
2021-04-10,0.507,0.593,1.0,1.0,0.844,1.0,0.993,0.989,0.608
2021-04-11,0.513,0.576,1.0,1.0,0.839,1.0,0.992,1.0,0.603
2021-04-12,0.515,0.581,1.0,1.0,0.841,1.0,0.994,1.0,0.593
2021-04-13,0.516,0.596,1.0,1.0,0.836,1.0,1.0,1.0,0.59
2021-04-14,0.507,0.632,1.0,1.0,0.838,1.0,1.0,1.0,0.554
2021-04-15,0.504,0.661,1.0,1.0,0.842,1.0,1.0,1.0,0.551
2021-04-16,0.489,0.676,1.0,1.0,0.838,1.0,0.992,0.999,0.547
2021-04-17,0.471,0.684,1.0,1.0,0.819,1.0,1.0,0.999,0.538
2021-04-18,0.465,0.665,1.0,1.0,0.809,1.0,1.0,1.0,0.522
2021-04-19,0.463,0.633,1.0,1.0,0.807,1.0,0.993,1.0,0.477
2021-04-20,0.473,0.618,1.0,1.0,0.823,1.0,0.997,1.0,0.478
2021-04-21,0.478,0.618,1.0,1.0,0.825,1.0,0.994,1.0,0.463
2021-04-22,0.482,0.612,1.0,1.0,0.819,1.0,0.992,1.0,0.449
2021-04-23,0.493,0.623,1.0,1.0,0.81,1.0,0.992,1.0,0.45
2021-04-24,0.498,0.639,1.0,1.0,0.809,1.0,0.992,1.0,0.46
2021-04-25,0.497,0.65,1.0,1.0,0.802,1.0,0.992,1.0,0.458
2021-04-26,0.504,0.654,1.0,1.0,0.8,1.0,0.986,1.0,0.454
2021-04-27,0.496,0.662,1.0,1.0,0.803,1.0,0.987,1.0,0.461
2021-04-28,0.505,0.681,1.0,1.0,0.804,1.0,0.988,1.0,0.459
2021-04-29,0.504,0.684,1.0,1.0,0.811,1.0,0.975,1.0,0.44
2021-04-30,0.504,0.679,1.0,1.0,0.803,1.0,0.975,1.0,0.412
2021-05-01,0.498,0.676,1.0,1.0,0.796,1.0,0.977,1.0,0.397
2021-05-02,0.494,0.666,1.0,1.0,0.796,1.0,0.984,1.0,0.38
2021-05-03,0.5,0.65,1.0,1.0,0.791,1.0,0.983,1.0,0.365
2021-05-04,0.499,0.645,1.0,1.0,0.787,1.0,0.97,1.0,0.347
2021-05-05,0.489,0.647,1.0,1.0,0.772,1.0,0.976,1.0,0.309
2021-05-06,0.493,0.642,1.0,1.0,0.766,1.0,0.963,1.0,0.294
2021-05-07,0.49,0.648,1.0,1.0,0.764,1.0,0.974,1.0,0.267
2021-05-08,0.494,0.642,1.0,1.0,0.755,1.0,0.967,1.0,0.255
2021-05-09,0.49,0.634,1.0,1.0,0.745,1.0,0.976,1.0,0.255
2021-05-10,0.496,0.619,1.0,1.0,0.741,1.0,0.975,1.0,0.249
2021-05-11,0.498,0.621,1.0,1.0,0.732,1.0,0.979,0.999,0.241
2021-05-12,0.511,0.617,1.0,1.0,0.719,1.0,0.975,0.999,0.238
2021-05-13,0.511,0.624,1.0,1.0,0.714,1.0,0.974,0.997,0.228
2021-05-14,0.518,0.636,1.0,1.0,0.705,1.0,0.973,0.994,0.216
2021-05-15,0.519,0.64,0.995,1.0,0.684,1.0,0.965,0.995,0.195
2021-05-16,0.52,0.643,1.0,1.0,0.679,1.0,0.97,0.993,0.19
2021-05-17,0.517,0.645,0.988,1.0,0.648,1.0,0.975,0.994,0.174
2021-05-18,0.519,0.647,0.991,1.0,0.645,1.0,0.976,0.991,0.144
2021-05-19,0.524,0.632,0.999,1.0,0.643,1.0,0.964,0.972,0.161
2021-05-20,0.53,0.623,0.993,1.0,0.643,1.0,0.963,0.983,0.159
2021-05-21,0.522,0.622,0.994,1.0,0.626,0.999,0.966,0.978,0.146
2021-05-22,0.519,0.611,0.997,1.0,0.617,0.996,0.944,0.993,0.124
2021-05-23,0.512,0.618,0.991,1.0,0.611,0.992,0.946,0.987,0.123
2021-05-24,0.517,0.62,0.956,1.0,0.602,0.995,0.933,0.985,0.13
2021-05-25,0.516,0.631,0.948,1.0,0.573,0.998,0.929,0.976,0.125
2021-05-26,0.552,0.603,0.945,1.0,0.562,0.998,0.922,0.985,0.122
2021-05-27,0.543,0.59,0.933,1.0,0.531,0.999,0.91,0.955,0.109
2021-05-28,0.545,0.598,0.926,0.998,0.527,0.999,0.9,0.93,0.119
2021-05-29,0.54,0.589,0.933,0.999,0.493,0.999,0.898,0.954,0.103
2021-05-30,0.547,0.582,0.923,0.998,0.483,1.0,0.893,0.958,0.102
2021-05-31,0.536,0.578,0.899,0.997,0.472,1.0,0.89,0.948,0.101
2021-06-01,0.532,0.574,0.884,0.993,0.465,1.0,0.882,0.953,0.1
2021-06-02,0.511,0.567,0.876,0.99,0.449,1.0,0.876,0.953,0.093
2021-06-03,0.504,0.55,0.863,0.987,0.433,1.0,0.877,0.934,0.089
2021-06-04,0.53,0.548,0.876,0.987,0.418,1.0,0.867,0.938,0.075
2021-06-05,0.49,0.546,0.867,0.98,0.407,1.0,0.857,0.939,0.057
2021-06-06,0.49,0.548,0.887,0.98,0.401,1.0,0.859,0.907,0.056
2021-06-07,0.461,0.543,0.877,0.975,0.395,1.0,0.85,0.933,0.047
2021-06-08,0.442,0.532,0.873,0.974,0.381,0.999,0.848,0.936,0.049
2021-06-09,0.472,0.526,0.854,0.971,0.372,0.995,0.836,0.908,0.059
2021-06-10,0.497,0.518,0.844,0.972,0.367,0.989,0.825,0.9,0.042
2021-06-11,0.478,0.512,0.827,0.974,0.365,0.989,0.81,0.875,0.038
2021-06-12,0.427,0.493,0.805,0.97,0.369,0.99,0.809,0.84,0.044
2021-06-13,0.429,0.499,0.808,0.965,0.365,0.989,0.802,0.849,0.045
2021-06-14,0.431,0.477,0.793,0.963,0.35,0.99,0.799,0.818,0.043
2021-06-15,0.423,0.469,0.802,0.961,0.348,0.983,0.786,0.812,0.039
2021-06-16,0.42,0.466,0.793,0.958,0.34,0.96,0.78,0.751,0.033
2021-06-17,0.417,0.451,0.797,0.95,0.337,0.982,0.775,0.749,0.04
2021-06-18,0.408,0.453,0.776,0.954,0.332,0.985,0.772,0.747,0.037
2021-06-19,0.409,0.45,0.715,0.953,0.328,0.975,0.759,0.745,0.048
2021-06-20,0.406,0.448,0.686,0.938,0.327,0.969,0.755,0.706,0.049
2021-06-21,0.379,0.438,0.689,0.934,0.321,0.975,0.747,0.697,0.036
2021-06-22,0.389,0.424,0.692,0.934,0.313,0.968,0.729,0.67,0.033
2021-06-23,0.391,0.414,0.761,0.934,0.302,0.972,0.703,0.662,0.052
2021-06-24,0.386,0.405,0.761,0.935,0.304,0.965,0.703,0.59,0.042
2021-06-25,0.348,0.408,0.73,0.935,0.307,0.946,0.711,0.545,0.038
2021-06-26,0.319,0.398,0.721,0.917,0.302,0.961,0.69,0.511,0.04
2021-06-27,0.321,0.386,0.728,0.915,0.293,0.956,0.682,0.533,0.036
2021-06-28,0.331,0.378,0.736,0.911,0.271,0.95,0.661,0.505,0.041
2021-06-29,0.322,0.372,0.736,0.921,0.27,0.949,0.634,0.478,0.052
2021-06-30,0.316,0.361,0.74,0.924,0.277,0.952,0.595,0.475,0.035
2021-07-01,0.323,0.35,0.735,0.926,0.286,0.954,0.542,0.381,0.027
2021-07-02,0.316,0.343,0.619,0.913,0.28,0.959,0.539,0.338,0.029
2021-07-03,0.311,0.336,0.479,0.884,0.271,0.954,0.505,0.273,0.005
2021-07-04,0.311,0.334,0.549,0.853,0.275,0.94,0.505,0.129,0.002
2021-07-05,0.318,0.322,0.523,0.833,0.258,0.94,0.482,0.255,0.001
2021-07-06,0.303,0.324,0.48,0.852,0.246,0.933,0.447,0.281,0.001
2021-07-07,0.258,0.317,0.461,0.853,0.249,0.92,0.432,0.238,0.003
2021-07-08,0.251,0.308,0.415,0.835,0.243,0.927,0.406,0.164,0.002
2021-07-09,0.211,0.299,0.345,0.768,0.235,0.928,0.402,0.142,0.001
2021-07-10,0.267,0.303,0.337,0.816,0.206,0.928,0.405,0.153,0.001
2021-07-11,0.245,0.303,0.325,0.752,0.21,0.927,0.406,0.095,0.002
2021-07-12,0.241,0.306,0.321,0.754,0.157,0.926,0.398,0.024,0.001
2021-07-13,0.224,0.304,0.303,0.744,0.169,0.927,0.321,0.025,0.002
2021-07-14,0.216,0.304,0.293,0.736,0.168,0.943,0.323,0.037,0.024
2021-07-15,0.193,0.293,0.258,0.712,0.152,0.947,0.321,0.031,0.001
2021-07-16,0.191,0.293,0.259,0.722,0.157,0.952,0.244,0.037,0.004
2021-07-17,0.198,0.287,0.266,0.7,0.157,0.938,0.246,0.033,0.002
2021-07-18,0.161,0.273,0.273,0.667,0.149,0.937,0.238,0.03,0.012
2021-07-19,0.146,0.265,0.257,0.678,0.15,0.934,0.225,0.035,0.014
2021-07-20,0.172,0.257,0.254,0.696,0.153,0.921,0.198,0.029,0.004
2021-07-21,0.184,0.236,0.249,0.686,0.147,0.925,0.183,0.039,0.0
2021-07-22,0.156,0.24,0.247,0.672,0.142,0.919,0.147,0.027,0.002
2021-07-23,0.163,0.232,0.222,0.664,0.141,0.924,0.136,0.033,0.001
2021-07-24,0.168,0.231,0.19,0.658,0.137,0.92,0.147,0.028,0.001
2021-07-25,0.175,0.231,0.171,0.643,0.123,0.915,0.122,0.018,0.001
2021-07-26,0.146,0.228,0.158,0.634,0.128,0.913,0.12,0.026,0.001
2021-07-27,0.142,0.217,0.149,0.627,0.131,0.906,0.115,0.029,0.002
2021-07-28,0.155,0.197,0.131,0.643,0.108,0.9,0.102,0.04,0.001
2021-07-29,0.146,0.201,0.104,0.645,0.092,0.874,0.099,0.043,0.007
2021-07-30,0.153,0.204,0.122,0.627,0.097,0.86,0.099,0.021,0.005
2021-07-31,0.135,0.193,0.114,0.614,0.092,0.859,0.101,0.023,0.004
2021-08-01,0.15,0.195,0.098,0.64,0.078,0.851,0.103,0.024,0.005
2021-08-02,0.133,0.187,0.096,0.649,0.081,0.854,0.1,0.038,0.004
2021-08-03,0.127,0.185,0.098,0.611,0.055,0.861,0.098,0.018,0.004
2021-08-04,0.118,0.16,0.092,0.559,0.04,0.84,0.097,0.025,0.003
2021-08-05,0.103,0.152,0.095,0.55,0.055,0.847,0.103,0.029,0.003
2021-08-06,0.107,0.156,0.084,0.591,0.052,0.852,0.099,0.025,0.005
2021-08-07,0.111,0.155,0.081,0.618,0.057,0.864,0.083,0.016,0.02
2021-08-08,0.095,0.15,0.066,0.61,0.053,0.859,0.107,0.021,0.022
2021-08-09,0.07,0.157,0.063,0.581,0.059,0.862,0.107,0.027,0.026
2021-08-10,0.101,0.15,0.057,0.584,0.057,0.87,0.099,0.018,0.024
2021-08-11,0.087,0.152,0.042,0.558,0.057,0.866,0.099,0.011,0.024
2021-08-12,0.096,0.146,0.031,0.498,0.062,0.86,0.09,0.013,0.013
2021-08-13,0.1,0.139,0.057,0.472,0.054,0.87,0.09,0.018,0.008
2021-08-14,0.096,0.138,0.062,0.477,0.05,0.858,0.071,0.018,0.012
2021-08-15,0.084,0.131,0.062,0.498,0.055,0.854,0.084,0.03,0.005
2021-08-16,0.09,0.123,0.039,0.495,0.063,0.853,0.068,0.019,0.007
2021-08-17,0.1,0.129,0.036,0.499,0.059,0.85,0.066,0.019,0.008
2021-08-18,0.105,0.133,0.048,0.49,0.067,0.857,0.055,0.017,0.004
2021-08-19,0.091,0.139,0.059,0.447,0.061,0.856,0.056,0.018,0.004
